A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
266,76.8457491544,228.517651352,12.925522099,7.91581083,70.1547176758,5.1859800191,4.1082407968000005,bad
267,80.7438545106,226.4289199488,10.4362322806,6.8735229695,70.8836449756,5.8102605866,29.946807577965505,bad
268,77.0503136614,227.8341923008,13.1790524656,6.9158205805,70.4999245288,5.9838530663,3.5693659958,bad
269,80.8938818014,230.45896044,13.790215354,9.3403638105,68.1177752536,3.6141131594,4.038629467,bad
270,80.7799758837,228.2821761808,13.1303771326,,69.1322926432,5.6650607792,3.7454117248000003,good
271,78.0441080496,229.4954040336,14.0946699778,,70.1290414762,4.1918231522,4.0199459942,bad
272,73.9594013621,228.584522448,13.4654754148,,72.2893782196,5.126403812,4.031581943,bad
273,79.4601953795,227.1921274784,13.7046693388,8.1447244585,70.7729498554,5.3459340164,3.6797740914,good
274,84.7203239057,227.7773158816,12.137503327,7.550436346,69.1335977674,5.2815057857,3.8980349338,good
275,85.0993375948,222.478532504,13.840251196,7.6734845805,69.2175541474,6.3834273278,3.7384404912,good
276,68.3536305264,237.5811628928,13.15208641,,71.178909679,3.976735808,2.5969472606000004,good
277,75.0740248367,229.5763978112,13.360577065,6.8236301325,71.6102627362,4.7905335791,4.0953480246,bad
278,75.6991365331,233.4029517136,12.0621887842,6.1624714005,70.015042759,5.5781342135,3.7528590804,bad
279,78.9345774073,,11.982915403,7.2271290555,70.925220118,5.1055102019,3.9644362524,bad
280,,227.96153897599999,10.7558811232,7.3189445475,70.6890434818,5.4684470468,3.5879926934,bad
281,79.1581353878,226.2367162704,12.1123143226,7.5330162795,69.4363881076,5.4859891508,3.1159838398,bad
282,70.1697144025,,15.2884471666,6.4311742615,70.7783315566,4.8095920709,,good
283,86.956085364,,11.3593455436,8.8175214225,70.225668322,6.1481526908,3.605234387,good
284,81.1862954513,223.9793025408,12.0220344946,7.619399543,69.7592549938,5.0387349764,3.6766598252000002,good
285,79.1610676844,226.4682855376,11.3988192178,7.3893117595,70.1137132288,6.006378029,3.6819106162,bad
286,69.5502807668,227.1987899584,12.6156861184,7.203505444,69.035869987,5.5924202486,2.9845319696,bad
287,71.9210036084,227.8362307632,13.6552785094,7.785666753,68.6063433004,5.7300664019,3.5907009932,bad
288,76.268210095,227.7563148688,15.1372571794,7.1956884885,69.493588306,5.5567285454,4.3103283216,good
289,80.9299567404,230.6046817664,11.2695122968,7.254870065,69.8997496366,5.6885523254,3.6854774812,bad
290,73.8822413285,230.6003111872,13.989968026,7.741052531,70.62776614,4.3394985314,4.408659802,bad
291,78.3163395119,228.1986053056,12.8252740792,8.298008099,70.7677435948,5.3785290011,3.6656811622000003,good
292,77.520149621,228.2286519216,14.4820860124,8.059478125,71.0577350038,4.9933109207,3.761579159,good
293,75.0121681384,229.0847497648,13.9659409372,7.497627827,70.1908102366,4.644593264,4.0402833244,bad
294,80.944352554,222.798386792,12.5675708038,8.588560991,71.521688092,4.3903689755,,good
295,81.1233416702,229.9968725408,13.7173347598,7.9023176275,69.8142346864,4.8967571852,4.0560189798,bad
296,77.3102733315,228.4824033488,12.616994548,7.768567533,70.9791306106,5.0430629951,4.2512666828,bad
297,72.6777253256,,13.849145728,7.795636439,69.9626852866,5.7170648192,3.9596712136,bad
298,82.1613419372,229.4996789424,12.158008942,7.265851728,69.6494919358,4.1865137483,34.02607930588028,bad
299,74.2999590303,229.241268224,14.0141523298,7.7673941495,70.9693162516,4.833869774,3.6103543188000002,good
300,74.887891977,227.8971066112,13.405750558,62.46418560100574,69.9550764436,5.4590742632,3.2363098304,good
301,81.2546938477,231.0538452128,12.4150565764,8.0621931695,70.3377827914,4.4792305064,3.8666876098,good
302,81.8422406726,223.8021520336,13.822060928199999,8.2175410535,70.213388842,5.9651728199,4.086862458,good
303,85.0694865428,223.7343458128,12.9550524064,6.6437209455,70.706648068,5.0281750157,3.5343242956000003,good
304,73.7802109504,227.9930586336,14.6095276006,7.6112780220000005,70.684909339,4.7813231426,36.90327282810672,bad
305,76.6327467664,230.7150839376,12.0797112844,8.0015065465,72.1621883032,4.8643481084,2.8707054022,good
306,75.7165613552,229.7099643088,12.7750112884,6.679450434,71.9613088534,4.6587933767,4.3479518392,bad
307,74.9393657168,225.533221176,11.8191050734,7.110321958,71.0236117774,6.1667041088,4.1440568488,bad
308,83.1080260249,229.6249907792,11.6174628352,7.805200018,69.3416717524,4.9420629695,3.5655517724,bad
309,79.2855148591,227.6914701264,12.4775355586,7.6482994575,69.8718558472,5.2969505291,3.3142385058,bad
310,83.1329565006,233.0275723376,13.74165613,7.3830455275,72.0414334174,4.2540111332,4.8017708416,good
311,74.3104105826,229.6148247344,13.7643046612,6.9280704185,71.3244085744,5.0544712745,3.3855107778,good
312,70.818038796,226.2222842096,15.9704937172,,70.6353466798,5.0607718754,3.1657312734,good
313,76.90661407740001,232.0751035616,12.9353362894,7.4349697505,71.8114578988,5.1368898581,3.7189802196,bad
314,566.6197007534262,231.628537944,14.341881628,8.1361150775,69.1757026558,4.3304848091,3.8627721442,bad
315,85.8830469025,225.0210386768,10.397455933,8.1626045005,71.3550239326,5.3426867594,3.6026714556,good
316,79.1917940873,231.982157352,12.1988838976,7.9700685589999996,71.179890244,5.0314935143,3.2154657208,good
317,71.9355567002,230.9590036192,15.681884225800001,7.96040086,69.1895176012,3.8928097115,4.4577335064,bad
318,76.3173531865,2120.6717172365993,12.484113208,7.4061468775,68.6476676872,5.4441286187,3.0084892084,bad
319,75.7653206467,2142.502181867299,13.5531269008,6.919449887,71.6165052778,4.7589248681,4.0633166544,bad
320,78.6953087923,225.1665882768,12.7605229144,8.451199034,71.5567420642,3.9731277890000003,3.6936660646,good
321,,229.5221518464,11.6796766924,7.841894096,69.096338023,5.0467788974,3.4440341986000003,bad
322,,229.2800425552,10.2556321294,,72.3094269796,5.3417969234000005,3.5023309438,bad
323,73.7569735875,231.8947939296,11.7904435546,7.28531576,71.2339617286,6.0078889361,3.786215693,bad
324,88.5970659203,229.1612752176,10.6779104074,,70.0349750392,5.3038060076,3.353609135,good
325,79.5936897044,225.9747806864,14.703543117999999,8.3705494885,70.6008303322,5.3975796779,4.1828938332,good
326,77.3538965278,232.1105172912,13.3741741054,8.78547004,69.0463230652,5.0608246397,3.5016694898000003,bad
327,87.571420428,227.3852902464,11.8064479018,7.174092962,71.1319906174,5.3855540765,4.153431481,good
328,85.7739022252,225.7346501488,12.1055015674,8.4033687605,71.9201106682,4.6417118207,3.9373024448000002,good
329,82.6461847428,227.4990152272,9.982170577,6.925088455,69.8971590592,5.8237455019999995,3.489663213,bad
330,78.4257571622,227.9947912016,13.7766776086,7.310912881,70.8831981268,5.2632450719,3.3740290346,good
331,85.0626211018,230.8066415856,12.2093275618,5.591045243,69.2767764688,5.8024190972,4.219810972,good
332,81.1358431553,230.1222798752,12.9332446528,7.4022007285,70.829739757,4.2786345077,4.2906028294,bad
333,76.3817943959,226.8020469376,13.569742327,7.7862416105,68.709929464,4.8115084076,3.2436696362,bad
334,72.3349824294,228.006536584,14.5548107992,6.926650408,70.7775920458,5.2032623507,3.4093426048,good
335,82.6943214347,229.7443523408,13.0825927708,7.3130528775,69.111193801,4.4162776904,3.462141443,bad
336,74.1525530213,225.088953272,16.0566292756,8.056495279,71.280181105,4.6419866024,,good
337,78.0780866084,,14.0232780274,8.5474436795,70.8468203146,3.4401011255,4.124310461,good
338,78.342074668,225.5931365024,13.4102310046,8.325184113,68.2499526322,4.6175292998,3.1711511276,bad
339,76.9311367428,226.044582944,12.8499599014,7.520606547,70.5507711022,4.862242118,4.588010745,bad
340,79.6601865808,228.1647513504,12.371008279,6.926761072,70.587697306,5.8820404427,3.4661226860000003,bad
341,85.4422330268,231.060231968,10.1172659686,8.241592275,67.6364224126,5.7477785246,3.0597186192,good
342,82.0598828397,227.5579556384,12.1149439294,7.115091816,69.9351884638,4.9864073915,3.6170100162,good
343,83.1668136399,227.55458776,11.772871978,7.4452787975,71.4664316776,4.9086890435,4.0131456594,good
344,81.0946131363,227.2822544656,13.7409785452,7.2056436055,71.7409471684,4.1854487618,4.0383719574,good
345,81.112975103,226.381558776,12.9072104326,7.5324233685,71.486899513,4.4330665901,4.1172864044,good
346,,225.8466200912,10.9456625266,68.59410891922079,69.4984748038,5.4444379865,3.7989708848,good
347,77.8953957602,230.6717554864,12.5293720378,7.244927046,72.4840395646,5.7000915443,3.2369603264,bad
348,83.3629747813,231.236061224,13.3899356176,7.332647477,69.5391030268,4.7331722624,4.1297888238,good
349,82.3485248794,2126.6787189757806,13.3367744956,6.135381224,69.5079900328,5.9510567273,2.791770365,good
350,75.0593743129,227.9351967424,14.4690522088,7.7186300055,71.7237159376,4.7436410234,3.3795564028,good
351,87.2111291204,221.8350328496,13.9014389014,7.6639420695,68.6133080332,6.6659768795,4.1467972472,good
352,82.421543084,225.98161228,13.2295358338,8.3575863695,69.8269822384,5.6849725178,3.9002144268,good
353,78.3890822659,228.1087554016,13.162843228,7.291091326,71.406310705,4.8431172833,4.0290166558000005,bad
354,81.3250861136,226.6354802272,12.9371337334,5.62024511,72.301251379,4.8406024025,3.9050088904,good
355,70.6853533125,228.9348164576,14.6195260594,7.8642637465,70.79316157,5.3224763777,3.9223627276000004,bad
356,82.1229493801,225.2269832272,13.2780519604,8.500383153,69.6144664252,5.1397553351,3.488304878,bad
357,81.9796395583,232.1816286848,13.8414561586,8.3204766805,69.1765258852,4.2121944278,35.207914776641516,bad
358,74.2745517553,229.1907403488,12.608822554,6.646088432,69.277212181,6.2074478822,3.667887247,bad
359,75.7204231888,225.3219697712,12.6262491772,7.095919509,68.4309939454,5.3822915276,2.8047032734,bad
360,75.3665354493,224.392508336,11.5541488936,6.327659249,72.6443813212,6.0159807506,4.0331602748,bad
361,86.9011168744,227.9451481696,11.7150230896,,71.486532019,5.1497136659,3.9674711192000003,good
362,76.8781403297,229.2462708768,13.1337468856,7.938814656,71.4817317796,4.9935517631,3.1203458678000002,good
363,81.793221653,228.5925326256,11.9355680332,8.7392423145,69.8473928698,4.5925812569,3.8563851088,good
364,80.4987459378,227.3028715792,13.2032151202,7.5407171955,69.4028222854,4.7291135513,4.3451459002,bad
365,70.9421086573,229.6068516544,11.866018402,6.9416879645,71.225450191,5.5927374848,2.85495512,bad
366,79.4754957926,230.3494584736,10.6266096436,7.444440402,70.3278502336,5.0101855016,3.4590663900000003,good
367,86.2403872004,223.3447388768,11.64334915,7.0797636135,69.4832465494,5.7532668742999995,3.879770728,good
368,73.50161303269999,231.8334326912,13.2671791822,6.9903587905,71.7035728972,4.831706567,2.9596293796,good
369,82.3636814169,226.0548247456,10.667482272400001,,69.6290950972,5.2514518661,3.2859692218000003,good
370,82.7919005536,227.85430116,13.8704903434,7.874435021,71.4537258838,4.0802198861,4.0315756614,good
371,75.2781794776,228.3851460496,10.203429106,7.239117965,69.1956478204,6.2511348179,3.1819277336000003,bad
372,75.9756511521,225.9026322848,12.5217358048,7.1616059825,69.683733832,5.9260243991,3.0959331554,bad
373,78.1513899536,233.0819733296,12.4122536134,6.432876319,70.3065020182,4.5746001602,3.579655071,good
374,75.2625347275,227.0929986064,14.2288520938,7.620162866,71.1753804808,5.1419226287,3.4799931692,good
375,84.0486456432,228.3199206768,12.8904642928,7.474428592,71.670332308,4.6405763852,4.3309610654,good
376,77.7001584824,228.85772844,12.75850921,8.0169019855,70.3201021282,5.3227648151,3.6659636768,bad
377,83.4659681174,225.1406201584,12.75519409,8.6228099475,70.9349297494,5.8498947164,3.7171481292,good
378,83.628079526,227.815465128,12.158263609,8.327100653,70.390102351,5.7957859061,3.501232787,good
379,76.8409323409,225.2276474608,11.883638734,6.752438972,71.990919724,5.5829386319,4.1129658804,bad
380,77.0282077219,231.9242597584,12.0120779728,6.5466010335,69.7803581452,5.7982627232,3.8234326444,bad
381,74.7139511228,227.78899948,13.1017317412,7.410918359,69.700301374,4.7612487935,4.5978594634,bad
382,77.3584916721,227.4753517168,13.3356762094,8.3104078445,72.0160709602,5.0132429276,3.0826672628000003,good
383,81.9089339311,222.7658237824,12.6963082108,7.7389940495000005,71.347950592,4.5429729053,28.420381720414564,good
384,79.8007656884,2139.721538722131,12.3295510174,8.3671588225,69.173803591,4.4267171443999995,3.1415849742,good
385,84.4021760288,227.1749651904,11.1146503768,6.551616327,70.7822756506,5.5017235373,3.4070409708000002,good
386,77.0023324484,228.4768650032,12.8386395016,6.886602434,71.2189879858,4.8162586112,4.0297934194,bad
387,78.8014353291,230.406660848,12.1199098978,7.620110492,70.9828101808,5.4614747024,3.3515940946000002,bad
388,82.7663000315,229.2292867728,11.498611744,8.341344532499999,68.9594012362,5.0237601959,3.4322287304000003,good
389,,227.1827101792,14.1651529906,7.2965113735,69.9727390228,4.5529168205,4.3564903202,bad
390,79.7090891437,226.0164255344,11.6831391472,6.704955733,72.1363632406,5.5486497527,3.6411513146,bad
391,74.8537665159,228.4335791312,11.7362602834,7.7338772865,69.0723636874,5.0888242163,3.0820888906,bad
392,80.9314927802,229.5425211328,14.3696078296,6.95023404,69.9795690232,4.3263689084,4.0248770522,good
393,531.8461146085515,233.4021765424,11.0048752492,6.4688900910000005,71.7569140522,6.2378380682,3.4780455998,bad
394,75.7097225066,226.9320317856,14.0825998132,7.026433662,68.0391455038,4.7657300369,3.1209238364000003,bad
395,79.892672211,230.8923257408,12.7021300654,7.6462293615,69.5157817174,4.9651507889,3.2965235264,bad
396,85.3692244457,228.209074448,12.0107845444,7.4794620345,70.2620107834,5.1932950883,3.9202076494,good
397,80.9145769548,229.7758226912,11.2355881834,8.8018308395,67.9204868332,5.6647323953,3.4286877756000003,bad
398,81.4822586584,227.5005269104,13.520732398,8.63958507,71.8820617954,5.2560540785,3.5764217386,good
399,78.0296725716,2197.2294908247163,11.214596755,7.204929733,69.6496196764,6.0763240292,4.4811898684,bad
400,77.2354332606,229.8489013024,11.9137559356,7.3155918665,71.2699731484,4.3151834918,3.2819305086,good
401,82.3930302552,,11.303047159,8.304985253,70.7193884686,4.7737750088,3.6216697284,good
402,82.5165080632,232.7465861984,12.417936805,6.4562893175,69.712624288,5.0728240445,3.6299060894,good
403,77.8675142102,228.7913836384,12.436858086400001,7.231138754,71.0674514902,5.2560703502,3.8582362372,bad
404,72.6007085482,228.5144766464,12.7870615438,,71.4557041144,5.9358239465,3.7744941450000002,bad
405,81.4689822089,228.3967452384,12.6564151576,7.3278343045,69.6536461894,4.8004245125,3.6495846208000002,good
406,82.1070448107,230.0554506336,13.6081057528,6.932673146,71.8147914178,4.3711455896,4.2823099354,good
407,81.5301247086,229.3960894224,12.8185040416,7.8591788805,68.3886327994,4.3858729439,3.5498583004,bad
408,83.6030140059,224.968739936,12.7605325522,8.087039799,70.6222333066,6.0409664113999995,3.5368557564,good
409,77.2331885797,232.7447559936,11.9475517168,7.311407186,69.8574904876,5.0508505571,3.763965401,bad
410,79.2238928469,228.15969044,11.1813197206,7.421992368,68.6091214966,5.7432237917,3.3797107518000002,bad
411,77.4965421438,227.110972976,14.717504868999999,6.770935147,71.2352516572,5.6926687772,3.5425045928000003,bad
412,78.6622801309,221.6366613904,15.6672369406,8.6219733675,70.7119883272,5.7452777834,4.213018007600001,good
413,78.448012113,227.3304660368,12.1875379474,7.236372546,71.0936873062,5.4525960239,2.9813630016,bad
414,600.7854616053526,230.372916288,11.5343652082,7.775089815,68.8992264832,5.1536555255,3.6773036982000002,bad
415,73.5827293584,230.3936352288,12.6829856146,7.7098719875,70.2722089732,5.8603437407,3.2863985226,bad
416,80.5314042607,233.2094288192,12.646163377,7.317086749,69.963028696,4.6143031244,3.8564526792000002,good
417,87.31562350589999,233.4789776416,13.9541103004,66.00163121620444,70.8593106754,4.6189349882,4.6000989342,good
418,80.1044104074,228.2456834656,13.4391972526,8.015416506,68.7513266326,5.1124687937,3.9052003824000003,bad
419,,222.089981592,12.4443501934,7.0540816735,73.1189475634,4.5436122722,3.8890053932,good
420,78.8976457526,225.8831362048,13.8182042452,7.5267343245,70.2922733842,5.47682714,3.4416145364,bad
421,75.0823561315,,11.6091395524,6.045621724,70.389132661,6.3457061741,3.6388189082,bad
422,85.583702349,228.2059586256,11.915234917,9.124943413,70.5965100466,5.5939360205,3.785379093,good
423,79.6844162548,230.6170128128,12.3382747528,7.236900751,70.1952896908,5.2949732405,3.1656123684,good
424,73.1094617974,229.1408306336,14.7253310362,6.4511574725,70.6010591602,4.9776337622,3.186157634,good
425,78.6516750662,230.8348150256,13.3883971264,8.9990369115,69.0328153378,5.2482232793,3.5637524634,bad
426,79.164867882,230.2958265232,13.1601816862,7.4822420845,70.7612890738,5.0903188169,26.365239643327467,good
427,79.8224841419,228.3729756224,13.3741701166,7.9051933125,70.6943883592,3.9895447067000003,3.4556136142000002,good
428,85.3035206597,,12.6155232574,9.048157388,70.896097291,5.8376455895,4.0380237296,good
429,74.6286925254,231.7568014064,13.0526610766,7.124125479,70.9505239444,4.8062083937,2.741551918,good
430,80.3027028909,230.6652231056,9.9574654444,8.3723843125,67.8431688856,5.7005551505,3.9952637028,bad
431,78.0523912041,231.5210387296,13.2866677432,7.3751603445,68.999468179,4.7651896268,3.2499434268,bad
432,76.0601667108,229.012468032,12.8300222848,7.1302735995,71.3862618982,5.1844203908,3.4962300698,bad
433,83.925382748,223.1462650496,14.058168646,8.3684067765,70.7547880582,5.8805009732,4.1372135808,good
434,82.3219831334,230.4856077456,11.8104187138,7.4827583535,70.4915772796,4.5910646771,3.5708676246,bad
435,,225.1651788048,11.5405504402,8.3247512385,68.2072069672,4.8369801653,2.8132541862,bad
